,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
154041,294952,iPhone,1,700,11/22/2019 16:14,"176 12th St, San Francisco, CA 94016"
154042,294953,34in Ultrawide Monitor,1,379.99,11/22/2019 1:32,"827 Park St, Los Angeles, CA 90001"
154043,294954,AAA Batteries (4-pack),2,2.99,11/11/2019 11:20,"957 Chestnut St, Seattle, WA 98101"
154044,294955,20in Monitor,1,109.99,11/13/2019 19:03,"926 Chestnut St, Seattle, WA 98101"
154045,294956,USB-C Charging Cable,1,11.95,11/6/2019 16:14,"44 Spruce St, Atlanta, GA 30301"
154046,294957,Bose SoundSport Headphones,1,99.99,11/23/2019 23:46,"663 Willow St, Seattle, WA 98101"
154047,294958,Wired Headphones,1,11.99,11/4/2019 18:42,"137 River St, San Francisco, CA 94016"
154048,294959,Wired Headphones,1,11.99,11/9/2019 15:11,"716 1st St, Boston, MA 02215"
154049,294960,AA Batteries (4-pack),1,3.84,11/27/2019 13:11,"751 South St, New York City, NY 10001"
154050,294961,27in FHD Monitor,1,149.99,11/7/2019 19:37,"551 Jackson St, Los Angeles, CA 90001"
154051,294962,27in 4K Gaming Monitor,1,389.99,11/3/2019 16:59,"736 Spruce St, Seattle, WA 98101"
154052,294963,iPhone,1,700,11/1/2019 16:57,"916 Willow St, Portland, OR 97035"
154053,294964,27in FHD Monitor,1,149.99,11/25/2019 11:24,"2 Church St, San Francisco, CA 94016"
154054,294965,AA Batteries (4-pack),1,3.84,11/11/2019 10:59,"391 Cedar St, San Francisco, CA 94016"
154055,294966,Bose SoundSport Headphones,1,99.99,11/27/2019 14:30,"515 1st St, Dallas, TX 75001"
154056,294967,Google Phone,1,600,11/11/2019 21:00,"334 Church St, Los Angeles, CA 90001"
154057,294968,AAA Batteries (4-pack),2,2.99,11/1/2019 18:29,"549 Center St, Los Angeles, CA 90001"
154058,294969,27in 4K Gaming Monitor,1,389.99,11/4/2019 16:27,"809 West St, New York City, NY 10001"
154059,294970,Macbook Pro Laptop,1,1700,11/24/2019 21:00,"337 Maple St, Los Angeles, CA 90001"
154060,294971,USB-C Charging Cable,1,11.95,11/26/2019 20:24,"188 Maple St, Austin, TX 73301"
154061,294972,Wired Headphones,1,11.99,11/18/2019 16:10,"403 Maple St, Austin, TX 73301"
154062,294973,Lightning Charging Cable,1,14.95,11/30/2019 21:11,"777 Walnut St, San Francisco, CA 94016"
154063,294974,27in FHD Monitor,1,149.99,11/28/2019 12:47,"637 8th St, San Francisco, CA 94016"
154064,294975,Apple Airpods Headphones,1,150,11/3/2019 8:47,"27 Washington St, New York City, NY 10001"
154065,294976,AAA Batteries (4-pack),1,2.99,11/13/2019 18:21,"931 Madison St, Atlanta, GA 30301"
154066,294977,USB-C Charging Cable,1,11.95,11/19/2019 22:55,"591 11th St, Atlanta, GA 30301"
154067,294978,iPhone,1,700,11/24/2019 13:29,"982 River St, Austin, TX 73301"
154068,294979,27in FHD Monitor,2,149.99,11/18/2019 6:27,"443 Sunset St, Atlanta, GA 30301"
154069,294980,Lightning Charging Cable,2,14.95,11/24/2019 21:02,"770 Forest St, San Francisco, CA 94016"
154070,294981,AA Batteries (4-pack),1,3.84,11/9/2019 2:31,"218 12th St, Seattle, WA 98101"
154071,,,,,,
154072,294982,AAA Batteries (4-pack),1,2.99,11/6/2019 18:15,"63 Pine St, Los Angeles, CA 90001"
154073,294983,USB-C Charging Cable,1,11.95,11/28/2019 10:41,"911 Lake St, Dallas, TX 75001"
154074,294984,AA Batteries (4-pack),2,3.84,11/10/2019 8:48,"479 10th St, San Francisco, CA 94016"
154075,294985,27in FHD Monitor,1,149.99,11/17/2019 20:44,"682 Cherry St, Portland, OR 97035"
154076,294986,USB-C Charging Cable,1,11.95,11/8/2019 17:32,"666 Wilson St, Boston, MA 02215"
154077,294987,LG Washing Machine,1,600,11/15/2019 10:39,"248 Adams St, Portland, OR 97035"
154078,294988,27in FHD Monitor,1,149.99,11/23/2019 6:49,"928 Madison St, San Francisco, CA 94016"
154079,294989,Bose SoundSport Headphones,1,99.99,11/7/2019 12:36,"789 West St, New York City, NY 10001"
154080,294990,Apple Airpods Headphones,1,150,11/19/2019 10:54,"176 Hickory St, New York City, NY 10001"
154081,294991,AA Batteries (4-pack),1,3.84,11/1/2019 9:18,"487 River St, San Francisco, CA 94016"
154082,294992,Bose SoundSport Headphones,1,99.99,11/1/2019 10:30,"281 7th St, New York City, NY 10001"
154083,294993,Wired Headphones,1,11.99,11/29/2019 16:50,"460 1st St, Atlanta, GA 30301"
154084,294994,27in 4K Gaming Monitor,1,389.99,11/19/2019 0:29,"450 Wilson St, San Francisco, CA 94016"
154085,294995,AA Batteries (4-pack),2,3.84,11/27/2019 13:52,"759 Willow St, San Francisco, CA 94016"
154086,294996,Lightning Charging Cable,1,14.95,11/17/2019 22:42,"113 Hill St, Atlanta, GA 30301"
154087,294997,AAA Batteries (4-pack),2,2.99,11/2/2019 7:49,"937 Church St, Austin, TX 73301"
154088,294998,Apple Airpods Headphones,1,150,11/6/2019 13:53,"471 4th St, Portland, ME 04101"
154089,294999,iPhone,1,700,11/18/2019 8:20,"764 Chestnut St, Los Angeles, CA 90001"
154090,294999,Lightning Charging Cable,1,14.95,11/18/2019 8:20,"764 Chestnut St, Los Angeles, CA 90001"
154091,295000,Lightning Charging Cable,1,14.95,11/6/2019 17:13,"210 Spruce St, Boston, MA 02215"
154092,295001,Apple Airpods Headphones,1,150,11/30/2019 11:23,"477 Lincoln St, Atlanta, GA 30301"
154093,295002,Bose SoundSport Headphones,1,99.99,11/14/2019 12:05,"298 Sunset St, Austin, TX 73301"
154094,295002,Apple Airpods Headphones,1,150,11/14/2019 12:05,"298 Sunset St, Austin, TX 73301"
154095,295003,USB-C Charging Cable,1,11.95,11/4/2019 22:33,"357 Forest St, Seattle, WA 98101"
154096,295004,Bose SoundSport Headphones,1,99.99,11/1/2019 13:08,"169 Cedar St, San Francisco, CA 94016"
154097,295005,Macbook Pro Laptop,1,1700,11/30/2019 15:41,"82 Spruce St, Portland, ME 04101"
154098,295006,27in FHD Monitor,1,149.99,11/8/2019 21:24,"520 Ridge St, San Francisco, CA 94016"
154099,295007,USB-C Charging Cable,2,11.95,11/20/2019 11:15,"810 Madison St, Dallas, TX 75001"
154100,295008,27in FHD Monitor,1,149.99,11/9/2019 20:59,"867 Madison St, San Francisco, CA 94016"
154101,295009,Lightning Charging Cable,1,14.95,11/2/2019 16:40,"713 Hickory St, Los Angeles, CA 90001"
154102,295010,Lightning Charging Cable,1,14.95,11/22/2019 16:00,"872 6th St, Dallas, TX 75001"
154103,295011,AA Batteries (4-pack),1,3.84,11/25/2019 12:03,"845 9th St, New York City, NY 10001"
154104,295012,USB-C Charging Cable,1,11.95,11/2/2019 0:29,"867 Pine St, Atlanta, GA 30301"
154105,295013,Macbook Pro Laptop,1,1700,11/18/2019 12:21,"404 Main St, Boston, MA 02215"
154106,295014,Flatscreen TV,1,300,11/3/2019 23:25,"780 Dogwood St, Los Angeles, CA 90001"
154107,295015,AAA Batteries (4-pack),1,2.99,11/5/2019 12:01,"883 Hickory St, Atlanta, GA 30301"
154108,295015,20in Monitor,1,109.99,11/5/2019 12:01,"883 Hickory St, Atlanta, GA 30301"
154109,295016,Bose SoundSport Headphones,1,99.99,11/23/2019 17:10,"499 Walnut St, Seattle, WA 98101"
154110,295017,AAA Batteries (4-pack),1,2.99,11/22/2019 10:10,"558 5th St, Boston, MA 02215"
154111,295018,Lightning Charging Cable,1,14.95,11/1/2019 18:16,"872 Wilson St, Los Angeles, CA 90001"
154112,295019,Lightning Charging Cable,1,14.95,11/24/2019 20:04,"170 10th St, Atlanta, GA 30301"
154113,295020,AAA Batteries (4-pack),3,2.99,11/19/2019 9:43,"444 Adams St, San Francisco, CA 94016"
154114,295021,27in FHD Monitor,1,149.99,11/20/2019 18:31,"617 Sunset St, Los Angeles, CA 90001"
154115,295022,Wired Headphones,1,11.99,11/23/2019 10:30,"323 Center St, Los Angeles, CA 90001"
154116,295023,Bose SoundSport Headphones,1,99.99,11/20/2019 16:38,"984 14th St, San Francisco, CA 94016"
154117,295024,Google Phone,1,600,11/3/2019 17:14,"941 Meadow St, San Francisco, CA 94016"
154118,295024,USB-C Charging Cable,1,11.95,11/3/2019 17:14,"941 Meadow St, San Francisco, CA 94016"
154119,295024,Wired Headphones,1,11.99,11/3/2019 17:14,"941 Meadow St, San Francisco, CA 94016"
154120,295025,Bose SoundSport Headphones,1,99.99,11/20/2019 18:06,"622 14th St, Seattle, WA 98101"
154121,295026,AA Batteries (4-pack),3,3.84,11/14/2019 20:53,"598 10th St, San Francisco, CA 94016"
154122,295027,Google Phone,1,600,11/16/2019 9:51,"986 Chestnut St, Los Angeles, CA 90001"
154123,295028,Wired Headphones,1,11.99,11/18/2019 21:33,"259 Lakeview St, New York City, NY 10001"
154124,295029,27in 4K Gaming Monitor,1,389.99,11/28/2019 11:36,"920 Sunset St, Atlanta, GA 30301"
154125,295030,USB-C Charging Cable,1,11.95,11/14/2019 21:49,"364 6th St, San Francisco, CA 94016"
154126,295031,USB-C Charging Cable,1,11.95,11/25/2019 14:24,"519 Main St, San Francisco, CA 94016"
154127,295032,AAA Batteries (4-pack),3,2.99,11/12/2019 16:46,"581 Washington St, Austin, TX 73301"
154128,295033,Bose SoundSport Headphones,1,99.99,11/12/2019 10:43,"807 Sunset St, New York City, NY 10001"
154129,295034,27in 4K Gaming Monitor,1,389.99,11/14/2019 15:29,"571 Cedar St, San Francisco, CA 94016"
154130,295035,AAA Batteries (4-pack),1,2.99,11/6/2019 8:19,"371 North St, Dallas, TX 75001"
154131,295036,Macbook Pro Laptop,1,1700,11/15/2019 15:59,"888 7th St, San Francisco, CA 94016"
154132,295037,27in FHD Monitor,1,149.99,11/11/2019 11:45,"366 8th St, San Francisco, CA 94016"
154133,295038,20in Monitor,1,109.99,11/15/2019 16:30,"767 Center St, Portland, OR 97035"
154134,295039,Apple Airpods Headphones,1,150,11/30/2019 14:07,"602 North St, New York City, NY 10001"
154135,295039,20in Monitor,1,109.99,11/30/2019 14:07,"602 North St, New York City, NY 10001"
154136,295040,Wired Headphones,1,11.99,11/13/2019 17:20,"844 Center St, Seattle, WA 98101"
154137,295041,AAA Batteries (4-pack),1,2.99,11/25/2019 3:13,"929 Willow St, San Francisco, CA 94016"
154138,295042,27in 4K Gaming Monitor,1,389.99,11/13/2019 13:38,"194 9th St, San Francisco, CA 94016"
154139,295043,LG Dryer,1,600,11/15/2019 12:02,"73 Washington St, Atlanta, GA 30301"
154140,295044,Flatscreen TV,1,300,11/11/2019 3:35,"176 Sunset St, Boston, MA 02215"
154141,295045,Macbook Pro Laptop,1,1700,11/7/2019 17:11,"888 West St, New York City, NY 10001"
154142,295046,Google Phone,1,600,11/19/2019 12:29,"211 Sunset St, Atlanta, GA 30301"
154143,295047,AAA Batteries (4-pack),1,2.99,11/20/2019 10:26,"12 Park St, Austin, TX 73301"
154144,295048,AAA Batteries (4-pack),1,2.99,11/21/2019 20:56,"215 Jefferson St, New York City, NY 10001"
154145,295049,Apple Airpods Headphones,1,150,11/16/2019 16:11,"555 14th St, Dallas, TX 75001"
154146,295050,USB-C Charging Cable,1,11.95,11/2/2019 12:09,"553 Park St, Atlanta, GA 30301"
154147,295051,Macbook Pro Laptop,1,1700,11/29/2019 10:56,"659 Pine St, San Francisco, CA 94016"
154148,295052,AA Batteries (4-pack),2,3.84,11/13/2019 6:15,"422 4th St, Dallas, TX 75001"
154149,295053,USB-C Charging Cable,2,11.95,11/17/2019 11:35,"625 Walnut St, Los Angeles, CA 90001"
154150,295054,AAA Batteries (4-pack),2,2.99,11/15/2019 11:07,"652 Wilson St, San Francisco, CA 94016"
154151,295055,AAA Batteries (4-pack),1,2.99,11/26/2019 12:41,"703 South St, Boston, MA 02215"
154152,295056,Apple Airpods Headphones,1,150,11/7/2019 17:31,"35 Dogwood St, Dallas, TX 75001"
154153,295057,Lightning Charging Cable,1,14.95,11/22/2019 17:04,"281 Elm St, Dallas, TX 75001"
154154,295058,34in Ultrawide Monitor,1,379.99,11/11/2019 12:29,"149 7th St, San Francisco, CA 94016"
154155,295059,20in Monitor,1,109.99,11/5/2019 22:40,"883 5th St, Dallas, TX 75001"
154156,295060,Apple Airpods Headphones,1,150,11/7/2019 16:42,"260 Elm St, Boston, MA 02215"
154157,295061,ThinkPad Laptop,1,999.99,11/25/2019 7:07,"358 Lincoln St, Seattle, WA 98101"
154158,295062,Apple Airpods Headphones,1,150,11/7/2019 19:33,"40 Hickory St, New York City, NY 10001"
154159,295063,iPhone,1,700,11/1/2019 12:11,"262 Hickory St, Los Angeles, CA 90001"
154160,295064,AA Batteries (4-pack),1,3.84,11/10/2019 22:58,"534 10th St, Atlanta, GA 30301"
154161,295065,Lightning Charging Cable,1,14.95,11/20/2019 9:51,"968 Pine St, New York City, NY 10001"
154162,295066,USB-C Charging Cable,1,11.95,11/13/2019 13:27,"739 South St, San Francisco, CA 94016"
154163,295067,Wired Headphones,1,11.99,11/21/2019 10:23,"883 Church St, Boston, MA 02215"
154164,295068,Wired Headphones,1,11.99,11/27/2019 14:36,"712 Hill St, Atlanta, GA 30301"
154165,295069,AA Batteries (4-pack),1,3.84,11/6/2019 14:22,"361 Johnson St, San Francisco, CA 94016"
154166,295070,Wired Headphones,1,11.99,11/20/2019 17:14,"330 West St, Atlanta, GA 30301"
154167,295071,Apple Airpods Headphones,1,150,11/13/2019 18:17,"351 2nd St, Austin, TX 73301"
154168,295072,Flatscreen TV,1,300,11/1/2019 12:08,"187 River St, New York City, NY 10001"
154169,295073,Flatscreen TV,1,300,11/2/2019 19:05,"701 Highland St, Austin, TX 73301"
154170,295074,Lightning Charging Cable,1,14.95,11/14/2019 16:58,"98 7th St, Los Angeles, CA 90001"
154171,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
154172,295075,Lightning Charging Cable,1,14.95,11/12/2019 9:00,"701 Lake St, Portland, OR 97035"
154173,295076,Google Phone,1,600,11/23/2019 22:32,"213 13th St, San Francisco, CA 94016"
154174,295076,USB-C Charging Cable,1,11.95,11/23/2019 22:32,"213 13th St, San Francisco, CA 94016"
154175,295077,USB-C Charging Cable,1,11.95,11/2/2019 11:53,"923 Jefferson St, New York City, NY 10001"
154176,295078,Apple Airpods Headphones,1,150,11/10/2019 18:35,"273 10th St, San Francisco, CA 94016"
154177,295079,AA Batteries (4-pack),3,3.84,11/9/2019 23:25,"892 Park St, Boston, MA 02215"
154178,295080,AA Batteries (4-pack),1,3.84,11/9/2019 11:09,"700 13th St, Dallas, TX 75001"
154179,295081,AAA Batteries (4-pack),3,2.99,11/8/2019 13:34,"63 Willow St, Seattle, WA 98101"
154180,295082,AAA Batteries (4-pack),2,2.99,11/18/2019 16:48,"406 Dogwood St, Los Angeles, CA 90001"
154181,295083,Lightning Charging Cable,2,14.95,11/17/2019 12:45,"684 River St, Boston, MA 02215"
154182,295084,USB-C Charging Cable,1,11.95,11/9/2019 6:51,"44 1st St, Los Angeles, CA 90001"
154183,295085,AA Batteries (4-pack),1,3.84,11/3/2019 11:43,"711 9th St, Los Angeles, CA 90001"
154184,295086,ThinkPad Laptop,1,999.99,11/14/2019 9:58,"91 8th St, New York City, NY 10001"
154185,295087,Apple Airpods Headphones,1,150,11/17/2019 8:07,"219 Washington St, San Francisco, CA 94016"
154186,295088,Apple Airpods Headphones,1,150,11/4/2019 23:20,"200 14th St, San Francisco, CA 94016"
154187,295089,Wired Headphones,1,11.99,11/30/2019 13:48,"175 Jackson St, San Francisco, CA 94016"
154188,295090,Google Phone,1,600,11/19/2019 19:23,"620 Wilson St, New York City, NY 10001"
154189,295091,iPhone,1,700,11/26/2019 15:04,"844 Ridge St, Boston, MA 02215"
154190,295092,Apple Airpods Headphones,1,150,11/17/2019 12:19,"831 4th St, Atlanta, GA 30301"
154191,295093,iPhone,1,700,11/20/2019 10:08,"137 Center St, New York City, NY 10001"
154192,295094,Wired Headphones,1,11.99,11/2/2019 18:41,"843 1st St, Los Angeles, CA 90001"
154193,295095,27in FHD Monitor,1,149.99,11/8/2019 9:52,"49 Pine St, San Francisco, CA 94016"
154194,295096,Apple Airpods Headphones,1,150,11/29/2019 21:16,"938 Main St, Los Angeles, CA 90001"
154195,295097,Lightning Charging Cable,1,14.95,11/10/2019 9:40,"189 11th St, Los Angeles, CA 90001"
154196,295098,Wired Headphones,1,11.99,11/13/2019 12:04,"856 Lake St, Boston, MA 02215"
154197,295099,USB-C Charging Cable,1,11.95,11/17/2019 7:53,"33 Willow St, San Francisco, CA 94016"
154198,295100,Bose SoundSport Headphones,1,99.99,11/5/2019 19:39,"864 Ridge St, Boston, MA 02215"
154199,295101,Google Phone,1,600,11/30/2019 13:53,"133 6th St, Portland, OR 97035"
154200,295102,USB-C Charging Cable,1,11.95,11/11/2019 19:52,"691 14th St, Boston, MA 02215"
154201,295103,Bose SoundSport Headphones,1,99.99,11/23/2019 16:39,"849 Hickory St, San Francisco, CA 94016"
154202,295103,AAA Batteries (4-pack),3,2.99,11/23/2019 16:39,"849 Hickory St, San Francisco, CA 94016"
154203,295104,Lightning Charging Cable,1,14.95,11/15/2019 22:17,"633 2nd St, San Francisco, CA 94016"
154204,295105,34in Ultrawide Monitor,1,379.99,11/25/2019 19:31,"404 Cherry St, San Francisco, CA 94016"
154205,295106,Wired Headphones,1,11.99,11/30/2019 8:57,"119 Highland St, San Francisco, CA 94016"
154206,295107,Apple Airpods Headphones,1,150,11/2/2019 4:24,"845 Lincoln St, San Francisco, CA 94016"
154207,295108,AAA Batteries (4-pack),1,2.99,11/22/2019 19:13,"516 Cedar St, New York City, NY 10001"
154208,295109,27in FHD Monitor,1,149.99,11/9/2019 8:08,"324 Hickory St, New York City, NY 10001"
154209,295110,AA Batteries (4-pack),1,3.84,11/8/2019 22:31,"368 2nd St, San Francisco, CA 94016"
154210,295111,Google Phone,1,600,11/6/2019 18:23,"588 Wilson St, San Francisco, CA 94016"
154211,295112,USB-C Charging Cable,1,11.95,11/17/2019 10:27,"614 Hickory St, Atlanta, GA 30301"
154212,295113,AA Batteries (4-pack),1,3.84,11/10/2019 22:17,"103 5th St, Dallas, TX 75001"
154213,295114,LG Washing Machine,1,600,11/9/2019 17:31,"760 2nd St, Dallas, TX 75001"
154214,295115,Lightning Charging Cable,1,14.95,11/18/2019 11:29,"401 14th St, Los Angeles, CA 90001"
154215,295116,AAA Batteries (4-pack),1,2.99,11/9/2019 0:56,"976 Chestnut St, Dallas, TX 75001"
154216,295117,Wired Headphones,1,11.99,11/19/2019 0:13,"841 Jackson St, Atlanta, GA 30301"
154217,295118,AAA Batteries (4-pack),2,2.99,11/23/2019 1:11,"207 Chestnut St, Austin, TX 73301"
154218,295119,Flatscreen TV,1,300,11/4/2019 6:41,"616 Chestnut St, Portland, OR 97035"
154219,295120,AAA Batteries (4-pack),2,2.99,11/3/2019 18:38,"272 Park St, Los Angeles, CA 90001"
154220,295121,Lightning Charging Cable,2,14.95,11/14/2019 16:08,"248 Wilson St, Los Angeles, CA 90001"
154221,295121,Bose SoundSport Headphones,1,99.99,11/14/2019 16:08,"248 Wilson St, Los Angeles, CA 90001"
154222,295122,Lightning Charging Cable,1,14.95,11/3/2019 12:57,"357 Meadow St, Boston, MA 02215"
154223,295123,20in Monitor,1,109.99,11/16/2019 0:08,"121 Sunset St, San Francisco, CA 94016"
154224,295124,AA Batteries (4-pack),1,3.84,11/10/2019 15:01,"557 Highland St, San Francisco, CA 94016"
154225,295125,34in Ultrawide Monitor,1,379.99,11/26/2019 14:12,"652 Highland St, New York City, NY 10001"
154226,295126,ThinkPad Laptop,1,999.99,11/22/2019 10:49,"296 Jefferson St, Seattle, WA 98101"
154227,295127,ThinkPad Laptop,1,999.99,11/15/2019 0:51,"813 Elm St, San Francisco, CA 94016"
154228,295128,Lightning Charging Cable,2,14.95,11/21/2019 20:47,"262 Ridge St, San Francisco, CA 94016"
154229,295129,USB-C Charging Cable,1,11.95,11/6/2019 14:10,"352 14th St, Dallas, TX 75001"
154230,295130,Wired Headphones,1,11.99,11/16/2019 9:29,"836 5th St, San Francisco, CA 94016"
154231,295131,AA Batteries (4-pack),1,3.84,11/5/2019 20:41,"201 Ridge St, Austin, TX 73301"
154232,295132,AA Batteries (4-pack),1,3.84,11/4/2019 21:45,"108 Johnson St, Los Angeles, CA 90001"
154233,295133,ThinkPad Laptop,1,999.99,11/15/2019 21:58,"70 Hickory St, San Francisco, CA 94016"
154234,295134,Apple Airpods Headphones,1,150,11/7/2019 22:02,"926 Walnut St, New York City, NY 10001"
154235,295135,USB-C Charging Cable,1,11.95,11/10/2019 15:57,"215 Chestnut St, Dallas, TX 75001"
154236,295136,iPhone,1,700,11/19/2019 9:32,"647 Forest St, San Francisco, CA 94016"
154237,295137,USB-C Charging Cable,1,11.95,11/23/2019 18:57,"367 Park St, New York City, NY 10001"
154238,295138,iPhone,1,700,11/21/2019 10:23,"768 Chestnut St, Seattle, WA 98101"
154239,295139,20in Monitor,1,109.99,11/24/2019 22:00,"215 Church St, Dallas, TX 75001"
154240,295140,Wired Headphones,2,11.99,11/30/2019 11:14,"982 Adams St, Austin, TX 73301"
154241,295141,AAA Batteries (4-pack),2,2.99,11/5/2019 5:43,"299 Center St, Seattle, WA 98101"
154242,295142,Lightning Charging Cable,1,14.95,11/2/2019 11:09,"825 Willow St, Boston, MA 02215"
154243,295143,27in FHD Monitor,1,149.99,11/10/2019 14:11,"164 Lincoln St, Los Angeles, CA 90001"
154244,295144,27in FHD Monitor,1,149.99,11/19/2019 22:43,"545 Forest St, Boston, MA 02215"
154245,295145,Macbook Pro Laptop,1,1700,11/29/2019 12:49,"121 Main St, Atlanta, GA 30301"
154246,295146,Apple Airpods Headphones,1,150,11/28/2019 14:49,"273 6th St, Boston, MA 02215"
154247,295147,AAA Batteries (4-pack),1,2.99,11/9/2019 22:13,"67 Hickory St, New York City, NY 10001"
154248,295148,Bose SoundSport Headphones,1,99.99,11/13/2019 9:59,"905 Willow St, New York City, NY 10001"
